User_ID,Age,Gender,City,Occupation,Income_Lakhs,Digital_Usage_Score,Cricket_Skill,Bought_Saree,Bought_Cookware,Bought_AirFryer,Bought_Premium_Pen,Annual_Spend_Estimate,Switch_Intent
1157,34,Female,Pune,IT Professional,14.702525506161411,6,2,1,0,0,1,15689.949998485521,1
1158,55,Male,Mumbai,IT Professional,9.259263114333772,10,2,0,0,0,1,14662.431035614496,1
1159,34,Male,Delhi,IT Professional,4.035346353292843,1,1,0,0,0,1,6746.171163722807,0
1160,36,Male,Nagpur,IT Professional,17.70802729250768,8,5,0,0,1,1,23520.876467309765,1
1161,42,Male,Delhi,Business Owner,21.980957104102963,5,2,0,0,0,0,24687.10318795114,0
1162,54,Female,Mumbai,IT Professional,6.583858398502669,6,5,0,0,0,1,9047.754073380087,1
1163,21,Female,Bengaluru,Homemaker,20.873100467725813,2,3,1,1,0,0,19883.438484987266,0
1164,15,Male,Nagpur,IT Professional,21.774706137812718,2,1,0,0,1,1,22323.159592381115,0
1165,46,Female,Delhi,Student,23.11548973866264,9,2,1,0,0,0,24995.08205558518,1
1166,27,Male,Pune,Homemaker,8.836271959893153,3,1,0,1,0,0,9649.88386336431,0
1167,44,Male,Bengaluru,Business Owner,22.886967434177564,6,1,0,0,0,0,22274.52100349777,1
1168,37,Male,Delhi,Homemaker,10.05458060420151,10,3,0,1,0,0,12417.246148144193,1
1169,33,Female,Pune,Homemaker,15.151436296021062,5,5,1,1,0,0,19357.048097134615,1
1170,46,Male,Mumbai,Homemaker,4.111164358310207,4,1,0,1,0,0,7593.952541314184,0
1171,44,Female,Pune,Student,3.965383944112359,10,4,0,0,0,0,8387.688266648422,1
1172,43,Female,Delhi,Student,18.848210680108465,2,3,1,0,1,0,19977.74825934773,0
1173,59,Male,Delhi,Student,12.778559515511404,8,4,0,0,0,0,17176.350860209757,1
1174,43,Male,Mumbai,Business Owner,8.638432258122787,10,3,0,0,0,0,14559.08903814515,1
1175,44,Female,Pune,Student,7.189096912548024,7,4,0,0,0,0,11395.730327051411,1
1176,30,Male,Pune,Student,17.738976798902797,2,4,0,0,1,0,16065.4250423523,0
1177,54,Female,Mumbai,Homemaker,3.008833968557477,6,1,0,1,0,0,5000.0,0
1178,33,Female,Pune,Student,20.729605722330792,8,1,1,0,1,0,22695.82862407257,1
1179,32,Male,Mumbai,IT Professional,4.743491334858434,7,3,0,0,1,1,7934.830583099013,0
1180,15,Male,Bengaluru,Student,7.212771527978628,1,5,0,0,0,0,9633.138866727326,0
1181,28,Female,Delhi,Business Owner,11.497200696579972,5,1,1,0,1,0,14465.920078037936,0
1182,16,Male,Bengaluru,Business Owner,13.666892273754279,2,1,0,0,1,0,15735.645399434372,0
1183,42,Male,Nagpur,IT Professional,10.80989254790672,6,2,0,0,0,1,12016.129305037975,1
1184,44,Male,Nagpur,Business Owner,10.055667629654465,7,1,0,0,1,0,13414.209830612448,1
1185,52,Male,Nagpur,Business Owner,24.206152265610147,7,5,0,0,0,0,27837.121984524572,1
1186,18,Female,Mumbai,Homemaker,17.114752987354674,3,2,1,1,1,0,17103.39930989688,0
1187,15,Female,Pune,IT Professional,3.5155250180825406,7,4,0,0,0,1,5000.0,1
1188,22,Male,Bengaluru,Homemaker,12.46386998577489,5,4,0,1,0,0,14510.514431582815,1
1189,43,Male,Bengaluru,Homemaker,22.250191394367345,8,2,0,1,0,0,27572.664090597063,1
1190,53,Male,Bengaluru,Student,9.632036101034695,8,2,0,0,1,0,11822.133123208407,1
1191,17,Female,Bengaluru,IT Professional,5.080239585036541,7,2,0,0,1,1,8163.854119475065,1
1192,46,Male,Nagpur,Student,19.68446497497819,6,3,0,0,1,0,25394.444243661404,1
1193,24,Male,Bengaluru,Student,16.332304302593787,2,5,0,0,0,0,16293.621680831528,0
1194,24,Male,Pune,Homemaker,15.546875172183086,6,5,0,1,0,0,18561.441146283923,1
1195,33,Male,Nagpur,Business Owner,4.178684311362974,9,4,0,0,1,0,8467.268149411597,1
1196,48,Female,Bengaluru,IT Professional,6.090978215501381,2,4,0,0,1,1,6715.394959189104,0
1197,47,Male,Mumbai,Business Owner,16.696086716688505,1,4,0,0,1,0,20533.04304535652,0
1198,37,Male,Delhi,Homemaker,7.572124512094388,5,1,0,1,0,0,10683.631130162508,0
1199,42,Male,Delhi,Homemaker,14.089541754465335,6,4,0,1,0,0,13949.17755499062,1
1200,46,Other,Delhi,Homemaker,14.987397092646656,3,2,0,1,0,0,19544.23678579284,0
1201,21,Male,Nagpur,Homemaker,9.237158185960666,8,4,0,1,0,0,13786.785108355642,1
1202,43,Male,Bengaluru,Homemaker,23.865353421912843,7,2,0,1,0,0,26618.204694606906,1
1203,22,Male,Nagpur,Homemaker,21.534210350382654,2,3,0,1,1,0,25233.095361660307,0
1204,15,Female,Pune,Business Owner,18.892217167921565,7,1,1,0,1,0,20834.83724167144,0
1205,17,Male,Mumbai,Student,4.715865061006999,1,1,0,0,0,0,8647.265246768207,0
1206,38,Male,Mumbai,Business Owner,5.3348604247984275,9,5,0,0,0,0,10021.465709933549,1
1207,37,Male,Delhi,IT Professional,13.841189609029026,7,3,0,0,0,1,19352.30730304138,1
1208,22,Female,Delhi,Business Owner,6.535693682201685,6,2,0,0,0,0,15670.697905374986,1
1209,51,Male,Delhi,Homemaker,24.52184019764843,2,3,0,1,0,0,25882.023275270603,1
1210,17,Female,Bengaluru,Business Owner,6.487445148603008,3,1,0,0,0,0,7793.781348522661,0
1211,47,Male,Pune,Student,13.724292380207428,1,2,0,0,0,0,12090.23317101927,0
1212,42,Male,Pune,IT Professional,11.010663250513119,10,3,0,0,0,1,15769.52233697469,1
1213,22,Male,Pune,Business Owner,17.066501271990155,5,1,0,0,1,0,17494.157721455493,0
1214,48,Female,Pune,Student,5.8388009955673486,9,2,0,0,0,0,9964.864136631462,1
1215,49,Male,Delhi,Business Owner,12.4669614169326,6,2,0,0,0,0,21256.32967787927,1
1216,46,Female,Mumbai,IT Professional,9.04351072175716,5,1,0,0,0,1,11782.706630906878,0
1217,38,Female,Delhi,Business Owner,22.530533542777135,3,2,1,0,0,0,22923.15851092893,0
1218,28,Male,Pune,Homemaker,3.892885666963292,5,1,0,1,0,0,5973.449513317627,0
1219,46,Female,Delhi,Business Owner,23.102004868142103,8,4,1,0,1,0,26278.262069655833,1
1220,57,Female,Pune,Student,21.325871048166007,2,4,1,0,0,0,24422.674794449264,0
1221,30,Male,Nagpur,Business Owner,9.54655576169794,5,2,0,0,1,0,11866.106565897622,0
1222,18,Male,Mumbai,Student,20.364394402896302,6,2,0,0,0,0,26582.170589722577,1
1223,51,Female,Nagpur,IT Professional,3.6866983274524463,10,1,0,0,0,1,8054.499759350344,1
1224,35,Male,Bengaluru,Business Owner,24.271042106454658,8,2,0,0,1,0,27767.883552400865,1
1225,28,Female,Delhi,IT Professional,14.585088736975365,8,5,1,0,1,1,16791.519965530537,1
1226,45,Other,Bengaluru,IT Professional,9.672182573439796,5,4,0,0,0,1,11405.41876891726,1
1227,32,Male,Delhi,Business Owner,10.976830677082896,9,2,0,0,0,0,12009.69022023999,0
1228,21,Male,Nagpur,Student,4.460917776130942,4,2,0,0,1,0,5000.0,1
1229,24,Male,Pune,IT Professional,24.765689308924863,9,3,0,0,0,1,30515.036016322756,1
1230,21,Male,Pune,IT Professional,3.864422793315234,7,2,0,0,0,1,5000.0,1
1231,47,Male,Delhi,Business Owner,17.4079567092529,6,5,0,0,1,0,21219.88770761894,1
1232,37,Male,Pune,Business Owner,12.740190409542082,4,4,0,0,0,0,13739.19670985251,0
1233,35,Male,Nagpur,Business Owner,23.876156800151733,2,3,0,0,0,0,26755.21474447857,0
1234,33,Female,Pune,Business Owner,8.411994286749493,8,1,0,0,0,0,8965.185445321775,1
1235,33,Female,Nagpur,Business Owner,14.70591012663625,6,1,1,0,0,0,18902.411753998982,1
1236,50,Male,Bengaluru,Homemaker,13.611836588820566,3,4,0,1,1,0,15775.03649737869,1
1237,43,Male,Nagpur,Business Owner,18.46306176910223,7,1,0,0,1,0,22688.09421966576,1
1238,32,Male,Mumbai,Student,4.496225102953251,10,5,0,0,1,0,11744.022836735929,1
1239,16,Male,Mumbai,IT Professional,7.2633608605138065,7,2,0,0,0,1,10903.934994692076,0
1240,15,Female,Mumbai,Student,7.720426042042696,6,4,0,0,0,0,5824.748275244265,1
1241,19,Female,Delhi,Student,19.23931660651717,2,3,1,0,0,0,21137.532787897944,1
1242,34,Female,Delhi,Homemaker,7.161051319188282,8,2,0,1,0,0,11800.396544340385,1
1243,25,Female,Delhi,Business Owner,15.616818805601486,1,1,1,0,0,0,15627.568639518935,0
1244,56,Male,Nagpur,IT Professional,7.735364051020982,1,1,0,0,0,1,6551.818235663229,0
1245,16,Female,Delhi,Student,21.955748901847524,6,3,1,0,0,0,24233.910255860956,1
1246,17,Male,Bengaluru,Business Owner,23.72807999877205,5,5,0,0,1,0,29144.199552070255,1
1247,37,Female,Mumbai,Business Owner,14.406845448729289,9,3,1,0,1,0,17067.029759581488,1
1248,26,Male,Nagpur,Homemaker,10.750795452601922,7,4,0,1,0,0,10769.972504489819,1
1249,34,Female,Mumbai,Homemaker,8.149271050384982,2,3,0,1,0,0,6212.745676460887,0
1250,19,Female,Delhi,Homemaker,4.095182033506963,7,1,0,1,0,0,7524.590199129601,1
1251,51,Male,Nagpur,IT Professional,8.907001676344898,3,5,0,0,0,1,13748.70273523222,1
1252,52,Male,Pune,Student,17.393187158796994,1,5,0,0,1,0,22302.8886029533,0
1253,44,Female,Bengaluru,Homemaker,14.739572488802638,8,3,1,1,0,0,20040.03550770173,1
1254,23,Male,Delhi,Homemaker,23.768908122180402,3,4,0,1,0,0,23306.41622497906,1
1255,48,Male,Delhi,Homemaker,11.718099774817412,8,1,0,1,0,0,13967.916264067368,1
1256,58,Male,Bengaluru,Student,18.26499353122468,7,2,0,0,0,0,23516.668188756084,0
1257,49,Male,Bengaluru,Student,13.76510044445267,2,5,0,0,0,0,17428.371304388347,0
1258,36,Female,Pune,Homemaker,14.276676750332657,1,3,1,1,0,0,13492.682761425987,0
1259,58,Male,Delhi,Homemaker,8.891034921290585,7,4,0,1,0,0,15239.93591110513,1
1260,38,Male,Delhi,Business Owner,13.008917090523994,1,4,0,0,0,0,13049.796744516552,0
1261,31,Male,Mumbai,Homemaker,13.357269934279559,6,1,0,1,0,0,17785.83788648231,1
1262,24,Male,Nagpur,IT Professional,18.546135478476547,10,5,0,0,1,1,25837.069451595227,1
1263,44,Male,Nagpur,IT Professional,23.694079982094504,10,1,0,0,1,1,25730.544284147338,1
1264,37,Male,Mumbai,Homemaker,10.245068104615093,8,2,0,1,1,0,15147.945637682044,1
1265,46,Male,Nagpur,Student,3.928410308788566,7,2,0,0,1,0,10285.695396817677,1
1266,31,Male,Bengaluru,Business Owner,13.918492761014074,4,2,0,0,0,0,14797.16272029275,0
1267,31,Female,Nagpur,Student,14.97814930728171,1,4,1,0,0,0,13364.986436127241,0
1268,28,Male,Nagpur,Homemaker,6.705692124902136,1,5,0,1,1,0,8195.262995562332,0
1269,23,Male,Mumbai,IT Professional,19.730221338073466,4,1,0,0,1,1,21997.107896161426,0
1270,54,Male,Pune,Business Owner,24.668440385712817,5,1,0,0,1,0,26513.832323164057,0
1271,16,Male,Nagpur,Student,23.80704377418614,7,2,0,0,0,0,27302.61835426663,1
1272,59,Male,Nagpur,Student,7.336332854120348,4,5,0,0,0,0,5995.744842608647,1
1273,39,Male,Pune,Homemaker,22.257991277816735,10,5,0,1,0,0,28066.941923517817,1
1274,53,Female,Mumbai,Business Owner,18.498860001057064,1,3,1,0,0,0,22184.05571173777,0
1275,23,Male,Pune,IT Professional,12.984624403752054,10,5,0,0,1,1,16555.272824183907,1
1276,36,Male,Mumbai,Homemaker,14.893441875144038,7,5,0,1,0,0,16736.60801424342,1
1277,57,Female,Bengaluru,Business Owner,21.691203849614077,2,1,1,0,1,0,23036.327337595845,0
1278,18,Male,Mumbai,Student,13.56296867204421,2,5,0,0,0,0,20254.723572622217,0
1279,40,Male,Bengaluru,Homemaker,11.21056212031279,8,5,0,1,0,0,17410.32866741973,1
1280,43,Male,Bengaluru,Student,13.851444846571688,10,1,0,0,0,0,18663.09527711309,1
1281,59,Male,Mumbai,Student,15.74085568877108,10,5,0,0,0,0,20820.053324875356,1
1282,48,Female,Delhi,Homemaker,7.159708383123674,10,1,0,1,0,0,14557.402134357171,1
1283,37,Female,Mumbai,Homemaker,22.819970065873793,5,3,1,1,1,0,23501.219570815632,1
1284,51,Female,Nagpur,Homemaker,17.832112874251504,10,4,1,1,1,0,24055.59808758031,1
1285,25,Male,Nagpur,Homemaker,16.931916181424754,2,1,0,1,0,0,15697.006163636375,0
1286,20,Male,Delhi,Homemaker,5.188916975974039,5,1,0,1,0,0,9538.746314411126,0
1287,32,Male,Bengaluru,Student,16.29182663979702,8,5,0,0,1,0,19703.91785536859,1
1288,35,Male,Delhi,IT Professional,5.661134569246832,6,1,0,0,0,1,9062.522819732681,0
1289,56,Male,Nagpur,IT Professional,4.731348854298779,3,2,0,0,0,1,5513.596684562513,0
1290,50,Other,Delhi,Homemaker,14.600839704132653,8,2,0,1,0,0,19998.213122839283,1
1291,55,Male,Mumbai,Student,11.86128174902289,9,3,0,0,0,0,16011.917915843896,1
1292,52,Male,Delhi,IT Professional,15.953825943436911,5,1,0,0,0,1,22769.769315493428,1
1293,48,Male,Bengaluru,IT Professional,4.962887697259249,2,5,0,0,0,1,8800.622876863672,0
1294,31,Male,Mumbai,IT Professional,12.481627382639685,2,5,0,0,0,1,10873.050058034196,0
1295,51,Male,Pune,Student,6.845307730993476,7,4,0,0,0,0,10728.220003293343,1
1296,39,Female,Nagpur,Homemaker,24.716201890330566,1,3,1,1,0,0,26686.512354309067,0
1297,52,Male,Nagpur,Homemaker,15.345304673573835,10,5,0,1,0,0,19428.986016387407,1
1298,26,Female,Delhi,Homemaker,18.12361094069908,2,4,1,1,1,0,21548.5643486231,0
1299,37,Male,Mumbai,Business Owner,10.159202175017372,10,5,0,0,1,0,17348.503806837918,1
1300,56,Female,Pune,Business Owner,5.084256125145571,4,4,0,0,0,0,6917.131018759846,1
1301,36,Female,Mumbai,Business Owner,24.469158981237804,1,2,1,0,0,0,26931.59074938457,0
1302,35,Male,Nagpur,Student,9.29769877843003,4,2,0,0,0,0,6476.373388613749,0
1303,41,Male,Mumbai,IT Professional,12.323780073818632,10,5,0,0,1,1,20038.95649237232,1
1304,45,Other,Pune,IT Professional,17.29700627745665,5,3,0,0,1,1,21570.0238816077,1
1305,20,Male,Delhi,Student,3.5433405490944483,9,1,0,0,0,0,5867.985159631931,1
1306,41,Female,Bengaluru,Student,20.825700871380313,1,3,1,0,1,0,21829.46159156602,0
1307,54,Male,Mumbai,Homemaker,14.804720180629646,5,3,0,1,1,0,13252.153157895164,0
1308,48,Male,Bengaluru,Homemaker,9.120778115514087,2,1,0,1,0,0,8593.930849801627,0
1309,26,Female,Nagpur,Business Owner,4.355375676434323,9,2,0,0,1,0,11046.65435259915,1
1310,59,Female,Delhi,Business Owner,6.574965140437712,6,2,0,0,0,0,9549.292823627407,1
1311,21,Male,Delhi,Student,22.690744894775612,2,1,0,0,0,0,23554.33894972851,0
1312,24,Female,Mumbai,Business Owner,18.0925329265896,3,4,1,0,1,0,19682.98530788272,1
1313,59,Male,Delhi,IT Professional,8.497837876011577,8,3,0,0,0,1,12354.978583536567,1
1314,31,Male,Mumbai,Student,4.44321682879065,1,5,0,0,0,0,6918.196262728105,0
1315,40,Male,Mumbai,Student,18.193536872505998,3,2,0,0,0,0,18455.557643610275,0
1316,35,Male,Bengaluru,IT Professional,15.592969971290833,10,5,0,0,0,1,21431.662118613523,1
1317,42,Female,Delhi,Homemaker,11.89942953808117,1,1,1,1,0,0,10110.194208327981,0
1318,16,Male,Mumbai,Homemaker,10.999451882181404,8,5,0,1,0,0,16481.650338714826,1
1319,57,Male,Bengaluru,IT Professional,7.769914070440382,1,5,0,0,0,1,7627.171866736,0
1320,15,Male,Pune,IT Professional,17.731447643825387,5,3,0,0,0,1,20149.47257813616,1
1321,50,Male,Bengaluru,Business Owner,24.35469661146515,4,1,0,0,1,0,25630.354733748245,1
1322,40,Male,Bengaluru,Student,6.865735408410169,7,5,0,0,1,0,9894.428607379763,1
1323,43,Female,Mumbai,Business Owner,16.136565640341075,5,2,1,0,1,0,16627.113185050166,1
1324,35,Male,Nagpur,IT Professional,12.332071226411477,8,1,0,0,0,1,16990.571350730144,1
1325,25,Female,Nagpur,Business Owner,12.827151878382628,1,2,1,0,1,0,14436.48007312028,0
1326,54,Other,Nagpur,IT Professional,8.591240162811918,5,4,0,0,0,1,8429.959855119874,0
1327,25,Male,Bengaluru,Business Owner,21.15296726455122,4,5,0,0,0,0,21960.167452591602,1
1328,50,Female,Mumbai,Business Owner,13.675623291239305,3,1,1,0,1,0,15235.650976472554,0
1329,53,Female,Delhi,Homemaker,14.95492874836181,5,2,1,1,0,0,16257.632471963138,1
1330,54,Male,Bengaluru,IT Professional,9.704740081541168,10,5,0,0,0,1,14259.096853167717,1
1331,49,Male,Bengaluru,Business Owner,6.999786244672895,3,3,0,0,1,0,11731.989725652924,0
1332,48,Male,Mumbai,Student,4.890028540462051,8,2,0,0,0,0,6853.702969543869,1
1333,38,Male,Pune,Business Owner,18.71062110034815,3,2,0,0,0,0,15586.247094471553,1
1334,36,Female,Bengaluru,Business Owner,7.317154197132823,1,4,0,0,0,0,6619.6745725201945,0
1335,19,Male,Pune,Student,18.18165779215355,9,3,0,0,1,0,22025.338422194167,1
1336,47,Female,Pune,IT Professional,11.588281813032985,9,4,1,0,0,1,15108.301915270422,1
1337,50,Male,Nagpur,Homemaker,12.147045621772332,6,3,0,1,0,0,15684.668016136415,1
1338,34,Male,Mumbai,Homemaker,13.321904914040978,10,2,0,1,0,0,16265.741394354634,1
1339,33,Other,Pune,Homemaker,11.08958717880595,1,4,0,1,1,0,9239.026945613441,0
1340,49,Male,Mumbai,Student,5.213639498896982,8,5,0,0,0,0,7864.665150135438,1
1341,57,Male,Nagpur,Business Owner,9.811899820062607,2,3,0,0,0,0,9504.202347104288,0
1342,31,Male,Mumbai,IT Professional,17.602155935266644,9,2,0,0,0,1,26343.83783116488,1
1343,59,Male,Bengaluru,Business Owner,17.64725683231516,8,1,0,0,0,0,24752.151928171785,1
1344,57,Male,Pune,Homemaker,9.296934759279877,3,3,0,1,0,0,7457.8808606903385,0
1345,48,Male,Mumbai,Business Owner,13.122257784269134,5,3,0,0,0,0,11762.639958487001,1
1346,23,Male,Delhi,Student,7.255839016262625,9,5,0,0,0,0,11584.33312102169,1
1347,40,Other,Mumbai,Student,7.628185793656387,1,3,0,0,0,0,11951.375817665106,0
1348,16,Male,Pune,IT Professional,3.507035944945363,9,3,0,0,1,1,9339.215428598336,1
1349,23,Male,Nagpur,IT Professional,22.728424097970382,4,5,0,0,0,1,24662.652699564795,0
1350,23,Male,Nagpur,Homemaker,7.635546631647936,4,5,0,1,0,0,8723.398086224675,1
1351,54,Female,Pune,IT Professional,8.005745292602192,4,4,0,0,1,1,12160.070245483801,0
1352,31,Male,Bengaluru,Business Owner,9.151231518192901,10,2,0,0,0,0,14507.210277399508,1
1353,15,Male,Bengaluru,Student,5.802977577299438,9,2,0,0,1,0,13766.49434366014,1
1354,39,Male,Nagpur,Student,17.063783429989982,6,4,0,0,0,0,16688.37370513835,1
1355,57,Male,Nagpur,Student,4.653144969906904,8,2,0,0,0,0,9500.436546973282,1
1356,54,Female,Pune,IT Professional,5.952453379179706,4,3,0,0,1,1,6825.85804408794,0
1357,56,Female,Bengaluru,Student,17.184647984982043,3,4,1,0,0,0,19513.198420009245,0
1358,39,Male,Nagpur,Student,10.47253365059174,1,4,0,0,1,0,11474.246153784536,0
1359,53,Male,Bengaluru,Student,18.57485218742616,10,2,0,0,0,0,24594.184605426206,1
1360,49,Male,Nagpur,Homemaker,15.263344382743124,7,1,0,1,0,0,20718.508676295503,1
1361,17,Other,Mumbai,Homemaker,8.632465807353288,4,2,0,1,0,0,13412.050966876943,0
1362,51,Other,Delhi,IT Professional,17.318214910765217,8,1,0,0,1,1,25221.661251572452,1
1363,58,Male,Mumbai,Student,5.558020966443374,3,4,0,0,1,0,7089.6095685581195,0
1364,58,Female,Nagpur,IT Professional,14.80102842776067,1,1,1,0,0,1,14216.328480540042,0
1365,44,Female,Delhi,Student,12.617258310990762,5,3,1,0,0,0,12665.614773627316,1
1366,52,Male,Delhi,Student,8.893218821983698,2,5,0,0,1,0,10762.99150271087,1
1367,48,Male,Nagpur,Student,16.288109950269003,3,1,0,0,1,0,19457.944645122512,0
1368,26,Male,Nagpur,IT Professional,22.169339031486217,6,5,0,0,1,1,22472.443533424,1
1369,33,Female,Bengaluru,IT Professional,24.97590339478769,3,3,1,0,0,1,28765.233363285166,1
1370,51,Other,Nagpur,Student,16.37078091235534,3,5,0,0,0,0,17668.080291587714,1
1371,58,Female,Pune,Business Owner,11.903529235241743,6,3,1,0,1,0,12391.895666757091,1
1372,31,Female,Nagpur,IT Professional,7.954556204756435,5,5,0,0,0,1,8757.981815767138,0
1373,24,Male,Pune,Homemaker,8.656113966692459,10,5,0,1,1,0,11769.628441404904,1
1374,26,Female,Nagpur,IT Professional,13.548009519294844,9,2,1,0,0,1,16197.099023096727,1
1375,30,Female,Bengaluru,Student,11.080109428175604,1,1,1,0,0,0,12719.912221060888,0
1376,38,Male,Pune,Business Owner,23.103919497748773,3,5,0,0,0,0,26331.57495512587,1
1377,33,Male,Mumbai,Student,11.10250028842561,3,4,0,0,0,0,16000.791451472014,0
1378,22,Female,Pune,Homemaker,11.215781005199581,6,2,1,1,0,0,12819.336540522587,0
1379,45,Male,Bengaluru,IT Professional,11.437759273547494,8,1,0,0,0,1,16123.671808458106,1
1380,35,Female,Pune,IT Professional,21.405644628088478,3,2,1,0,0,1,21611.593027491166,1
1381,31,Male,Nagpur,Student,17.31734305863184,3,1,0,0,0,0,18857.590864623256,0
1382,37,Male,Nagpur,Student,16.51171470701564,6,3,0,0,1,0,16550.953932364322,1
1383,51,Female,Bengaluru,Homemaker,10.351146492444968,8,5,1,1,0,0,12104.752211765408,1
1384,30,Male,Delhi,Business Owner,20.993891890313666,6,4,0,0,0,0,25600.012867631223,1
1385,20,Male,Nagpur,Homemaker,3.844004949825425,10,2,0,1,1,0,5877.073045613925,1
1386,22,Male,Mumbai,Business Owner,22.15753779143849,3,2,0,0,1,0,24887.199726793868,1
1387,39,Female,Bengaluru,IT Professional,14.28049779546645,4,2,1,0,0,1,14928.199691363016,0
1388,32,Male,Pune,Business Owner,11.761505166995082,1,2,0,0,1,0,8410.43239758199,0
1389,39,Female,Pune,Business Owner,13.937680175789085,8,5,1,0,0,0,12860.541496926147,1
1390,26,Male,Mumbai,IT Professional,17.683141671744284,4,1,0,0,0,1,22610.06436485097,0
1391,29,Other,Nagpur,IT Professional,3.280839383393742,6,5,0,0,0,1,5000.0,1
1392,40,Other,Bengaluru,IT Professional,22.17414084208145,3,3,0,0,0,1,23545.39561005333,1
1393,55,Male,Mumbai,Homemaker,12.828269556850643,6,5,0,1,0,0,16536.171145604607,1
1394,59,Male,Nagpur,IT Professional,10.54526343340172,9,5,0,0,0,1,12418.858975308782,1
1395,40,Male,Bengaluru,Student,6.041402443949256,9,3,0,0,1,0,9434.351707242145,1
1396,46,Male,Pune,IT Professional,12.668238235885728,10,5,0,0,0,1,18625.886055901356,1
1397,24,Male,Bengaluru,IT Professional,13.919100968256334,3,1,0,0,1,1,16005.733337897282,0
1398,30,Male,Delhi,IT Professional,11.88022727885651,3,4,0,0,1,1,12459.076145908002,0
1399,21,Male,Bengaluru,Business Owner,17.930522064191734,4,3,0,0,0,0,20404.331323542378,0
1400,31,Male,Delhi,Homemaker,12.259723632702972,7,2,0,1,1,0,15555.254304331816,1
1401,37,Male,Bengaluru,IT Professional,24.151186712624614,3,1,0,0,0,1,23710.35355349956,0
1402,40,Male,Delhi,Homemaker,16.184105392119022,10,4,0,1,1,0,23585.086305666482,1
1403,35,Other,Pune,Student,20.764514584341995,8,1,0,0,1,0,25179.355754264863,1
1404,36,Male,Nagpur,Student,5.405829868408535,8,1,0,0,1,0,5721.767513930397,1
1405,21,Male,Delhi,IT Professional,11.740408444809926,6,2,0,0,1,1,15783.75774315342,0
1406,28,Male,Delhi,Student,10.41064943183736,4,4,0,0,0,0,11179.617731850092,0
1407,29,Female,Pune,Homemaker,15.52861253900502,5,1,1,1,0,0,17449.74015770883,0
1408,21,Female,Delhi,Business Owner,21.944497441351363,2,2,1,0,0,0,22960.887109744843,0
1409,23,Female,Mumbai,IT Professional,4.723440790764147,6,3,0,0,0,1,6137.545784791955,1
1410,22,Other,Pune,Student,4.5966455569836375,3,2,0,0,1,0,9702.721282772342,0
1411,37,Male,Mumbai,Homemaker,21.706989579467177,6,5,0,1,0,0,21720.354128930336,1
1412,43,Female,Pune,Homemaker,7.6827018928438635,5,2,0,1,1,0,10296.07684744074,0
1413,32,Female,Delhi,Student,17.712571597895902,2,2,1,0,0,0,19475.274760205735,0
1414,45,Male,Mumbai,Homemaker,14.943318911937714,5,2,0,1,0,0,17525.744461993716,1
1415,44,Other,Delhi,Homemaker,21.323659087519047,5,1,0,1,0,0,23441.687470563105,1
1416,53,Male,Pune,IT Professional,5.751956016400878,9,4,0,0,0,1,9497.929450427297,1
1417,49,Male,Delhi,Homemaker,5.855225245897448,8,2,0,1,0,0,8248.865354301506,1
1418,32,Male,Mumbai,Student,15.250003926122766,7,2,0,0,0,0,17108.177609777085,1
1419,56,Male,Mumbai,IT Professional,23.82033037388416,3,5,0,0,0,1,27637.41727641972,0
1420,53,Female,Delhi,Student,12.129950684156594,10,5,1,0,1,0,16246.457237162747,1
1421,31,Male,Bengaluru,Business Owner,10.19272620560329,4,3,0,0,0,0,16457.097539216047,1
1422,28,Male,Pune,Student,16.347165110353487,6,3,0,0,0,0,20685.045747945023,1
1423,45,Male,Pune,Student,23.469869211990684,3,5,0,0,0,0,19634.609782777836,1
1424,38,Female,Delhi,IT Professional,21.412412322581723,9,4,1,0,1,1,27678.930355036857,1
1425,49,Male,Bengaluru,Homemaker,24.900639436130838,8,3,0,1,0,0,28794.319824685674,1
1426,58,Male,Mumbai,Student,3.4965088304522958,6,4,0,0,0,0,5000.0,0
1427,59,Female,Nagpur,IT Professional,5.482879183680769,4,5,0,0,0,1,10091.389583332693,0
1428,48,Female,Nagpur,Business Owner,16.408290794065685,7,3,1,0,1,0,19036.45692715863,1
1429,17,Male,Delhi,IT Professional,21.052681665344693,3,2,0,0,0,1,21510.816944781123,0
1430,51,Female,Bengaluru,IT Professional,9.275375530748864,10,5,0,0,0,1,15025.755564633451,1
1431,57,Female,Bengaluru,Homemaker,8.262643936752813,8,3,0,1,0,0,14548.304615865281,1
1432,54,Female,Pune,Student,20.31346758638642,1,4,1,0,0,0,21040.297982782737,0
1433,40,Male,Mumbai,Business Owner,4.2404007847710945,3,4,0,0,0,0,5824.0394805617725,0
1434,37,Male,Bengaluru,IT Professional,11.126418246816872,5,3,0,0,1,1,12232.686217910366,0
1435,58,Male,Nagpur,Student,14.127802897031254,5,4,0,0,1,0,18879.316595095454,1
1436,53,Male,Mumbai,Student,15.327670835707115,10,3,0,0,0,0,20573.772408824672,1
1437,29,Male,Mumbai,IT Professional,19.029533449441093,2,3,0,0,0,1,19578.647194607092,0
1438,18,Male,Delhi,Student,10.806605915474481,10,4,0,0,1,0,15107.59216155694,1
1439,43,Male,Bengaluru,IT Professional,16.479055582841358,8,1,0,0,0,1,22532.70677401547,1
1440,36,Male,Delhi,IT Professional,15.87825930140104,5,2,0,0,0,1,17853.612108802787,0
